camera,side,time_s,BFI,BVI
6,right,2.4,5.07164,7.90358
6,right,2.425,4.89262,7.99985
6,right,2.45,4.90488,7.65362
6,right,2.475,5.07578,7.82171
6,right,2.5,5.13654,7.53116
6,right,2.525,4.88782,7.46889
6,right,2.55,4.92392,7.25493
6,right,2.575,4.73929,7.26953
6,right,2.6,4.58483,7.43108
6,right,2.625,4.6943,7.23477
6,right,2.65,4.65002,7.23774
6,right,2.675,4.70255,7.09218
6,right,2.7,4.94621,7.34726
6,right,2.725,4.82069,7.13421
6,right,2.75,5.20331,7.11871
6,right,2.775,5.43543,7.42421
6,right,2.8,5.50286,7.40639
6,right,2.825,5.8964,7.47698
6,right,2.85,5.95114,7.57053
6,right,2.875,6.35739,7.67282
6,right,2.9,6.18,7.74482
6,right,2.925,5.71877,7.77909
6,right,2.95,5.60254,7.713
6,right,2.975,5.41746,8.15467
6,right,3.0,5.44713,7.88199
6,right,3.025,5.23868,7.8998
6,right,3.05,5.39742,7.83295
6,right,3.075,5.1632,7.99907
6,right,3.1,5.28464,8.03194
6,right,3.125,4.98337,7.94666
6,right,3.15,5.05741,7.64277
6,right,3.175,4.93935,7.8281
6,right,3.2,4.98106,7.48776
6,right,3.225,4.72615,7.57183
6,right,3.25,4.75114,7.32273
6,right,3.275,4.74678,7.28314
6,right,3.3,4.87654,7.25379
6,right,3.325,4.88085,7.34001
6,right,3.35,4.89618,7.23471
6,right,3.375,4.69622,7.15548
6,right,3.4,4.92188,6.93382
6,right,3.425,4.75084,7.29599
6,right,3.45,4.55742,7.45698
6,right,3.475,4.72241,7.45765
6,right,3.5,4.93229,7.43897
6,right,3.525,5.20904,7.47822
6,right,3.55,5.5668,7.48612
6,right,3.575,5.77673,7.72075
6,right,3.6,6.13831,7.64064
6,right,3.625,6.25923,7.72829
6,right,3.65,5.82828,7.9465
6,right,3.675,5.90466,7.9647
6,right,3.7,5.71919,7.95028
6,right,3.725,5.46565,8.02792
6,right,3.75,5.2508,7.9771
6,right,3.775,5.11596,7.93352
6,right,3.8,5.12399,7.87622
6,right,3.825,5.10521,7.83076
6,right,3.85,5.03273,7.9127
6,right,3.875,5.03166,7.80913
6,right,3.9,4.95134,7.52545
6,right,3.925,4.91024,7.37242
6,right,3.95,4.7504,7.38509
6,right,3.975,4.79826,7.36755
6,right,4.0,4.86878,7.32083
6,right,4.025,4.84688,7.32774
6,right,4.05,4.85206,7.24619
6,right,4.075,4.82514,7.2445
6,right,4.1,4.69102,7.2392
6,right,4.125,4.67811,7.34715
6,right,4.15,4.71207,7.05479
6,right,4.175,4.89048,7.40107
6,right,4.2,4.72038,7.51757
6,right,4.225,4.74347,7.5265
6,right,4.25,5.06364,7.67257
6,right,4.275,5.42027,7.65339
6,right,4.3,5.86242,7.84594
6,right,4.325,6.02745,7.80147
6,right,4.35,5.8867,7.6639
6,right,4.375,6.06918,7.82828
6,right,4.4,5.81986,7.87367
6,right,4.425,5.72003,7.96167
6,right,4.45,5.33587,8.09979
6,right,4.475,5.20532,7.92827
6,right,4.5,5.26243,8.14459
6,right,4.525,5.32417,8.00211
6,right,4.55,5.02386,7.93225
6,right,4.575,5.0903,7.69538
6,right,4.6,4.9711,7.88293
6,right,4.625,4.90635,7.78126
6,right,4.65,4.87109,7.48584
6,right,4.675,4.75521,7.37802
6,right,4.7,4.75083,7.43767
6,right,4.725,4.86462,7.31416
6,right,4.75,4.73572,7.22585
6,right,4.775,4.80382,7.0362
6,right,4.8,4.75828,7.19934
6,right,4.825,4.54622,7.12351
6,right,4.85,4.64966,7.17273
6,right,4.875,4.59859,7.3282
6,right,4.9,4.65618,7.43489
6,right,4.925,4.65707,7.36979
6,right,4.95,5.16016,7.55203
6,right,4.975,5.00255,7.53266
6,right,5.0,5.45893,7.64402
6,right,5.025,5.77216,7.90966
6,right,5.05,5.98402,7.79468
6,right,5.075,5.92509,8.01506
6,right,5.1,5.84351,7.89923
6,right,5.125,5.52809,8.27782
6,right,5.15,5.43558,7.97299
6,right,5.175,5.129,7.86422
6,right,5.2,5.24542,7.8828
6,right,5.225,5.08184,8.01161
6,right,5.25,5.11437,7.7672
6,right,5.275,4.95541,7.81811
6,right,5.3,4.93105,7.61123
6,right,5.325,4.85214,7.63248
6,right,5.35,4.69922,7.56217
6,right,5.375,4.63684,7.60834
6,right,5.4,4.60769,7.41083
6,right,5.425,4.71355,7.33361
6,right,5.45,4.7214,7.36105
6,right,5.475,4.63885,7.08289
6,right,5.5,4.52949,7.33103
6,right,5.525,4.55688,7.09881
6,right,5.55,4.44937,7.18001
6,right,5.575,4.56237,7.29331
6,right,5.6,4.50319,7.32941
6,right,5.625,4.67962,7.46552
6,right,5.65,4.6591,7.45304
6,right,5.675,4.85988,7.51199
6,right,5.7,5.05486,7.83508
6,right,5.725,5.26086,7.78068
6,right,5.75,5.85198,7.64151
6,right,5.775,5.97103,7.95967
6,right,5.8,5.94731,7.92629
6,right,5.825,5.89311,8.02132
6,right,5.85,5.67935,8.2798
6,right,5.875,5.23197,7.86073
6,right,5.9,5.24447,7.9152
6,right,5.925,4.88877,7.71377
6,right,5.95,4.75407,7.87877
6,right,5.975,5.0597,7.70754
6,right,6.0,4.94006,7.75654
6,right,6.025,4.90207,7.61443
6,right,6.05,4.66818,7.71614
6,right,6.075,4.49764,7.64995
6,right,6.1,4.58305,7.38749
6,right,6.125,4.65265,7.29019
6,right,6.15,4.59708,7.05625
6,right,6.175,4.48168,7.3036
6,right,6.2,4.73877,7.26645
6,right,6.225,4.70512,7.21778
6,right,6.25,4.61261,7.17754
6,right,6.275,4.54724,7.45068
6,right,6.3,4.65709,7.51539
6,right,6.325,4.56717,7.30868
6,right,6.35,4.43223,7.06201
6,right,6.375,4.74275,7.57143
6,right,6.4,4.94554,7.75914
6,right,6.425,5.2505,7.78789
6,right,6.45,5.53813,7.81597
6,right,6.475,6.0505,7.93961
6,right,6.5,5.78006,7.98797
6,right,6.525,5.85544,7.94486
6,right,6.55,5.4122,7.82442
6,right,6.575,5.11165,8.05479
6,right,6.6,5.0659,8.14607
6,right,6.625,5.03015,7.83061
6,right,6.65,4.74052,8.02157
6,right,6.675,5.00255,7.86077
6,right,6.7,5.03825,7.61951
6,right,6.725,4.8063,7.71486
6,right,6.75,4.80722,7.49217
6,right,6.775,4.74032,7.49942
6,right,6.8,4.6501,7.45719
6,right,6.825,4.52983,7.29344
6,right,6.85,4.36405,7.41137
6,right,6.875,4.45802,7.37884
6,right,6.9,4.58415,7.28265
6,right,6.925,4.36851,7.21772
6,right,6.95,4.58936,7.17962
6,right,6.975,4.62212,7.09069
6,right,7.0,4.4426,7.22753
6,right,7.025,4.50347,7.27888
6,right,7.05,4.55823,7.58494
6,right,7.075,4.79894,7.455
6,right,7.1,5.07,7.70052
6,right,7.125,5.33739,7.78488
6,right,7.15,5.61715,7.66354
6,right,7.175,5.90646,7.97074
6,right,7.2,5.75502,7.92811
6,right,7.225,5.70955,7.78964
6,right,7.25,5.57906,7.74867
6,right,7.275,5.33733,7.98584
6,right,7.3,5.09825,7.97933
6,right,7.325,5.02334,7.90997
6,right,7.35,4.88137,7.94006
6,right,7.375,4.97877,7.7015
6,right,7.4,4.83106,7.74057
6,right,7.425,4.80728,7.81901
6,right,7.45,4.75836,7.67413
6,right,7.475,4.64986,7.41072
6,right,7.5,4.55882,7.41239
6,right,7.525,4.71694,7.2663
6,right,7.55,4.41902,7.24441
6,right,7.575,4.58506,7.23224
6,right,7.6,4.64864,7.08633
6,right,7.625,4.62984,7.22422
6,right,7.65,4.38883,7.34854
6,right,7.675,4.52877,7.22954
6,right,7.7,4.3206,7.18026
6,right,7.725,4.57573,7.44253
6,right,7.75,4.44135,7.46354
6,right,7.775,4.43066,7.35994
6,right,7.8,4.93863,7.68979
6,right,7.825,5.06219,7.64915
6,right,7.85,5.22978,7.84991
6,right,7.875,5.61516,7.69759
6,right,7.9,5.99481,7.94305
6,right,7.925,6.06716,7.95368
6,right,7.95,5.60967,7.8094
6,right,7.975,5.37808,7.76504
6,right,8.0,5.2193,8.17847
6,right,8.025,5.21487,7.90327
6,right,8.05,5.08058,7.90118
6,right,8.075,5.22753,7.7655
6,right,8.1,4.90835,7.79521
6,right,8.125,4.88062,7.49817
6,right,8.15,4.85706,7.51338
6,right,8.175,4.87532,7.33446
6,right,8.2,4.64398,7.44117
6,right,8.225,4.7281,7.54807
6,right,8.25,4.48269,7.40973
6,right,8.275,4.77368,7.17511
6,right,8.3,4.60276,7.14834
6,right,8.325,4.47498,7.18965
6,right,8.35,4.38815,7.2481
6,right,8.375,4.72829,7.24563
6,right,8.4,4.51056,7.28842
6,right,8.425,4.71065,7.40216
6,right,8.45,4.4959,7.51117
6,right,8.475,4.52457,7.64326
6,right,8.5,4.56251,7.44364
6,right,8.525,5.103,7.75229
6,right,8.55,5.2653,7.69545
6,right,8.575,5.3604,7.66834
6,right,8.6,5.81525,7.84807
6,right,8.625,5.7861,7.7664
6,right,8.65,5.73483,7.94169
6,right,8.675,5.44234,7.96376
6,right,8.7,5.3658,7.85628
6,right,8.725,5.05235,7.91223
6,right,8.75,4.94634,7.85012
6,right,8.775,4.91149,7.65024
6,right,8.8,5.08517,7.77066
6,right,8.825,4.94868,7.50597
6,right,8.85,4.74257,7.56014
6,right,8.875,4.88284,7.50892
6,right,8.9,4.70208,7.2879
6,right,8.925,4.57752,7.43035
6,right,8.95,4.58673,7.40442
6,right,8.975,4.49444,7.35693
6,right,9.0,4.52821,7.23472
6,right,9.025,4.40187,7.09538
6,right,9.05,4.43664,7.22588
6,right,9.075,4.581,7.22961
6,right,9.1,4.60402,7.27981
6,right,9.125,4.46712,7.45273
6,right,9.15,4.46581,7.39493
6,right,9.175,4.81397,7.44353
6,right,9.2,4.84332,7.5844
6,right,9.225,5.30251,7.64877
6,right,9.25,5.55935,7.69525
6,right,9.275,5.89334,7.51774
6,right,9.3,5.89781,7.86756
6,right,9.325,5.96589,7.95804
6,right,9.35,5.637,8.1146
6,right,9.375,5.68138,8.00595
6,right,9.4,5.23708,7.97539
6,right,9.425,5.02972,7.78897
6,right,9.45,5.25059,8.07755
6,right,9.475,5.13315,7.86739
6,right,9.5,5.02596,7.87481
6,right,9.525,4.88068,7.60751
6,right,9.55,4.90594,7.81619
6,right,9.575,4.78529,7.56213
6,right,9.6,4.61425,7.52308
6,right,9.625,4.74645,7.56475
6,right,9.65,4.74216,7.39254
6,right,9.675,4.4895,7.09795
6,right,9.7,4.6958,7.2585
6,right,9.725,4.60713,7.21323
6,right,9.75,4.61817,7.25394
6,right,9.775,4.75081,7.2659
6,right,9.8,4.61493,7.37505
6,right,9.825,4.63296,7.29048
6,right,9.85,4.62684,7.60903
6,right,9.875,4.81552,7.55579
6,right,9.9,5.01965,7.63615
6,right,9.925,5.32355,7.76041
6,right,9.95,5.83432,7.7128
6,right,9.975,5.80769,7.79001
6,right,10.0,6.05269,7.92616
6,right,10.025,5.85574,7.95411
6,right,10.05,5.78051,7.9545
6,right,10.075,5.64295,8.08654
6,right,10.1,5.3377,7.91556
6,right,10.125,5.27842,7.97025
6,right,10.15,5.2748,7.96147
6,right,10.175,5.02169,8.00165
6,right,10.2,5.05733,7.7656
6,right,10.225,5.0727,7.70413
6,right,10.25,4.99963,7.71489
6,right,10.275,5.05282,7.50112
6,right,10.3,4.7755,7.71032
6,right,10.325,4.8596,7.38334
6,right,10.35,4.75854,7.53354
6,right,10.375,4.77546,7.53805
6,right,10.4,4.76118,7.08666
6,right,10.425,4.68395,7.14156
6,right,10.45,5.03474,7.19098
6,right,10.475,4.71701,7.23601
6,right,10.5,4.59055,7.39828
6,right,10.525,4.62804,7.36089
6,right,10.55,4.66848,7.44728
6,right,10.575,4.64643,7.45385
6,right,10.6,4.85122,7.56505
6,right,10.625,5.15509,7.50024
6,right,10.65,5.60897,7.71965
6,right,10.675,5.73809,7.89348
6,right,10.7,6.01015,7.8073
6,right,10.725,6.05106,7.75686
6,right,10.75,5.79988,8.04552
6,right,10.775,5.70343,8.01073
6,right,10.8,5.44599,8.0407
6,right,10.825,5.40215,8.02321
6,right,10.85,5.0643,8.03146
6,right,10.875,5.30837,7.91688
6,right,10.9,5.41457,7.73956
6,right,10.925,5.07075,7.76807
6,right,10.95,5.10857,7.84157
6,right,10.975,4.97655,7.45097
6,right,11.0,4.86671,7.37492
6,right,11.025,4.94059,7.45138
6,right,11.05,4.71465,7.41613
6,right,11.075,4.77704,7.26518
6,right,11.1,4.78167,7.44186
6,right,11.125,4.64834,7.15285
6,right,11.15,4.72579,7.06284
6,right,11.175,4.93162,7.27794
6,right,11.2,4.75099,7.2541
6,right,11.225,4.80705,7.12039
6,right,11.25,4.63428,7.42762
6,right,11.275,4.86171,7.21631
6,right,11.3,4.8615,7.52897
6,right,11.325,5.4505,7.49932
6,right,11.35,5.5124,7.83097
6,right,11.375,5.90455,7.73808
6,right,11.4,6.05685,7.81152
6,right,11.425,5.88941,7.74193
6,right,11.45,5.82294,8.01812
6,right,11.475,5.96454,7.91765
6,right,11.5,5.62629,8.08803
6,right,11.525,5.453,7.94544
6,right,11.55,5.37874,7.8562
6,right,11.575,5.18216,7.74656
6,right,11.6,5.01091,7.95126
6,right,11.625,4.9833,7.77079
6,right,11.65,5.10061,7.67027
6,right,11.675,5.10314,7.71234
6,right,11.7,4.98792,7.45836
6,right,11.725,4.93284,7.40664
6,right,11.75,5.00488,7.33568
6,right,11.775,4.62799,7.27457
6,right,11.8,4.9,7.31708
6,right,11.825,4.69391,7.21955
6,right,11.85,4.67395,7.28289
6,right,11.875,4.55739,7.35865
6,right,11.9,4.63378,7.31169
6,right,11.925,4.74879,7.45205
6,right,11.95,4.82111,7.38351
6,right,11.975,4.87358,7.41184
6,right,12.0,4.89996,7.32565
6,right,12.025,5.13333,7.5595
6,right,12.05,5.07311,7.62389
6,right,12.075,5.60876,7.84254
6,right,12.1,6.07707,7.77132
6,right,12.125,5.93439,7.81987
6,right,12.15,5.97438,7.97064
6,right,12.175,6.00779,7.74671
6,right,12.2,5.6886,7.97595
6,right,12.225,5.57524,7.92051
6,right,12.25,5.34312,7.96245
6,right,12.275,5.25714,7.92473
6,right,12.3,5.16547,7.8369
6,right,12.325,5.35025,7.63807
6,right,12.35,5.192,7.65968
6,right,12.375,5.09222,7.59281
6,right,12.4,5.03658,7.65244
6,right,12.425,4.9986,7.58249
6,right,12.45,4.75803,7.33962
6,right,12.475,4.97552,7.16336
6,right,12.5,4.80205,7.33552
6,right,12.525,4.68169,7.22535
6,right,12.55,4.81483,7.05315
6,right,12.575,4.72179,7.11386
6,right,12.6,4.70491,7.20111
6,right,12.625,4.69742,7.18801
6,right,12.65,4.69461,7.25333
6,right,12.675,4.80376,7.41842
6,right,12.7,5.05732,7.61086
6,right,12.725,5.01352,7.44048
6,right,12.75,5.36626,7.89999
6,right,12.775,5.65883,7.91343
6,right,12.8,6.01561,7.65112
6,right,12.825,6.1581,7.97608
6,right,12.85,6.29453,7.9097
6,right,12.875,6.04954,8.03479
6,right,12.9,5.60329,8.03947
6,right,12.925,5.65463,8.01564
6,right,12.95,5.43494,8.01867
6,right,12.975,5.04704,7.9511
6,right,13.0,5.14281,8.00542
6,right,13.025,5.07743,7.76936
6,right,13.05,5.16798,7.59716
6,right,13.075,5.15691,7.6493
6,right,13.1,5.20643,7.50461
6,right,13.125,4.91237,7.60642
6,right,13.15,4.94551,7.44339
6,right,13.175,4.71416,7.26202
6,right,13.2,4.72522,7.34355
6,right,13.225,5.02479,7.0343
6,right,13.25,4.72637,7.18924
6,right,13.275,4.73318,7.43773
6,right,13.3,4.71599,7.33908
6,right,13.325,4.61677,7.20888
6,right,13.35,4.86725,7.31961
6,right,13.375,4.73333,7.22257
6,right,13.4,4.74124,7.35182
6,right,13.425,5.0443,7.53728
6,right,13.45,5.29436,7.7057
6,right,13.475,5.55464,7.57038
6,right,13.5,5.92487,7.86584
6,right,13.525,6.249,7.84046
6,right,13.55,6.07243,7.96805
6,right,13.575,5.89303,8.04049
6,right,13.6,5.6731,7.89889
6,right,13.625,5.46526,7.87676
6,right,13.65,5.33217,8.00865
6,right,13.675,5.37488,7.96659
6,right,13.7,5.27006,7.82861
6,right,13.725,5.17307,7.88605
6,right,13.75,5.22151,7.82315
6,right,13.775,5.0236,7.69654
6,right,13.8,4.71617,7.64592
6,right,13.825,4.92265,7.6313
6,right,13.85,4.70707,7.29094
6,right,13.875,4.78216,7.43425
6,right,13.9,4.75,7.38894
6,right,13.925,4.65039,7.19593
6,right,13.95,4.63146,7.2223
6,right,13.975,4.7334,7.23417
6,right,14.0,4.62787,7.21772
6,right,14.025,4.7209,7.14592
6,right,14.05,4.77053,7.35689
6,right,14.075,4.74703,7.35277
6,right,14.1,4.99853,7.42945
6,right,14.125,5.3285,7.50994
6,right,14.15,5.72396,7.66878
6,right,14.175,5.60906,7.79405
6,right,14.2,6.06334,7.72345
6,right,14.225,6.04199,8.01344
6,right,14.25,5.79099,7.84013
6,right,14.275,5.79646,8.06237
6,right,14.3,5.63765,7.93141
6,right,14.325,5.34533,8.12707
6,right,14.35,5.26907,7.86601
6,right,14.375,5.28879,8.00531
6,right,14.4,5.09538,8.00639
6,right,14.425,5.09176,7.86726
6,right,14.45,5.03621,7.76914
6,right,14.475,5.07979,7.61116
6,right,14.5,5.02392,7.74099
6,right,14.525,5.02821,7.47783
6,right,14.55,4.70414,7.4773
6,right,14.575,4.60682,7.36808
6,right,14.6,4.89332,7.27264
6,right,14.625,4.69347,7.32481
6,right,14.65,4.50193,7.43306
6,right,14.675,4.75481,7.23767
6,right,14.7,4.556,7.29319
6,right,14.725,4.54233,7.24828
6,right,14.75,4.69445,7.32897
6,right,14.775,4.53732,7.22092
6,right,14.8,4.64524,7.36144
6,right,14.825,4.79916,7.4002
6,right,14.85,5.1603,7.5609
6,right,14.875,5.21569,7.50525
6,right,14.9,5.77412,7.96091
6,right,14.925,5.84793,7.84553
6,right,14.95,5.77554,7.79792
6,right,14.975,6.09869,7.9267
7,left,0.0,4.85831,8.1388
7,left,0.025,4.60465,8.08978
7,left,0.05,4.75541,7.87723
7,left,0.075,5.23044,8.21406
7,left,0.1,5.79953,8.07216
7,left,0.125,5.93466,7.98985
7,left,0.15,5.828,8.05319
7,left,0.175,5.83977,7.83682
7,left,0.2,5.35983,7.70609
7,left,0.225,5.16083,7.89488
7,left,0.25,5.10715,7.67773
7,left,0.275,5.18678,7.61604
7,left,0.3,5.17999,7.62893
7,left,0.325,4.79826,7.44581
7,left,0.35,4.91882,7.27751
7,left,0.375,4.85967,7.1494
7,left,0.4,4.93278,7.32641
7,left,0.425,4.7678,7.28847
7,left,0.45,4.20369,7.12812
7,left,0.475,4.60583,7.34238
7,left,0.5,4.45999,7.30007
7,left,0.525,4.16506,7.39722
7,left,0.55,4.46939,7.45288
7,left,0.575,4.44299,7.46637
7,left,0.6,4.48738,7.53483
7,left,0.625,4.47729,7.55513
7,left,0.65,4.68362,7.79606
7,left,0.675,4.23802,7.88003
7,left,0.7,4.43027,7.75991
7,left,0.725,4.99255,7.80254
7,left,0.75,5.0527,7.85215
7,left,0.775,5.41727,8.07106
7,left,0.8,5.67005,7.83849
7,left,0.825,5.99855,8.08516
7,left,0.85,5.78032,7.9948
7,left,0.875,5.70861,7.95217
7,left,0.9,5.89418,8.02511
7,left,0.925,5.62257,7.66393
7,left,0.95,5.20979,7.59837
7,left,0.975,4.75476,7.64866
7,left,1.0,5.03714,7.41794
7,left,1.025,4.96813,7.39948
7,left,1.05,5.13756,7.39441
7,left,1.075,5.31478,7.28911
7,left,1.1,4.75442,7.00849
7,left,1.125,4.8684,7.48203
7,left,1.15,4.5095,7.28883
7,left,1.175,5.12951,7.38816
7,left,1.2,4.77082,7.14099
7,left,1.225,4.46326,7.32038
7,left,1.25,4.74511,7.32572
7,left,1.275,4.60418,7.55381
7,left,1.3,4.53443,7.55317
7,left,1.325,4.39522,7.51982
7,left,1.35,4.36684,7.57736
7,left,1.375,4.2856,7.76032
7,left,1.4,4.32615,7.79376
7,left,1.425,4.75648,7.78398
7,left,1.45,4.94744,8.07776
7,left,1.475,4.82264,7.96266
7,left,1.5,5.09361,8.00721
7,left,1.525,5.66528,8.1475
7,left,1.55,5.83846,7.95902
7,left,1.575,5.70198,7.90427
7,left,1.6,5.5663,7.87112
7,left,1.625,6.00135,7.93321
7,left,1.65,5.4214,7.84721
7,left,1.675,5.6497,7.75471
7,left,1.7,4.90854,7.59342
7,left,1.725,5.05973,7.55443
7,left,1.75,5.21714,7.24682
7,left,1.775,5.01704,7.33721
7,left,1.8,4.41552,7.32735
7,left,1.825,4.77833,7.00531
7,left,1.85,4.36399,7.14512
7,left,1.875,4.61651,7.33735
7,left,1.9,4.9257,7.20489
7,left,1.925,4.87633,7.32033
7,left,1.95,4.86877,7.35196
7,left,1.975,4.35356,7.38426
7,left,2.0,4.74948,7.63276
7,left,2.025,4.91631,7.46235
7,left,2.05,4.42308,7.7056
7,left,2.075,4.62302,7.78724
7,left,2.1,4.4355,7.74812
7,left,2.125,4.68148,7.88324
7,left,2.15,4.79884,7.87898
7,left,2.175,4.68719,7.96779
7,left,2.2,5.23092,8.06291
7,left,2.225,5.5753,7.82997
7,left,2.25,5.83635,8.04919
7,left,2.275,5.82932,7.97268
7,left,2.3,5.93861,7.63638
7,left,2.325,5.58161,7.95882
7,left,2.35,5.64309,7.72945
7,left,2.375,5.14073,7.7564
7,left,2.4,5.09894,7.41271
7,left,2.425,5.50826,7.34744
7,left,2.45,4.87547,7.26406
7,left,2.475,4.77562,7.4638
7,left,2.5,4.77579,7.28345
7,left,2.525,5.00658,7.31586
7,left,2.55,4.70698,7.27096
7,left,2.575,4.57912,7.12178
7,left,2.6,4.8282,7.14321
7,left,2.625,4.38894,7.18237
7,left,2.65,4.40214,7.28812
7,left,2.675,4.82127,7.2886
7,left,2.7,4.44695,7.47543
7,left,2.725,4.36261,7.43734
7,left,2.75,4.53314,7.63995
7,left,2.775,4.38316,7.61323
7,left,2.8,4.40613,7.88658
7,left,2.825,4.63772,7.68767
7,left,2.85,4.90159,7.83874
7,left,2.875,5.49083,7.99669
7,left,2.9,5.03484,8.00434
7,left,2.925,5.64779,8.07688
7,left,2.95,5.88374,7.96199
7,left,2.975,5.86151,7.87393
7,left,3.0,5.56427,8.05171
7,left,3.025,5.6375,7.82045
7,left,3.05,5.57934,7.92426
7,left,3.075,4.99584,7.73849
7,left,3.1,5.0567,7.36161
7,left,3.125,5.04561,7.68405
7,left,3.15,4.78399,7.44098
7,left,3.175,4.84935,7.33867
7,left,3.2,4.88098,7.18427
7,left,3.225,4.07733,7.0689
7,left,3.25,4.76476,7.05101
7,left,3.275,4.51281,7.06926
7,left,3.3,4.62588,7.16737
7,left,3.325,4.25714,7.19868
7,left,3.35,4.45292,7.24854
7,left,3.375,4.5259,7.48851
7,left,3.4,4.41322,7.4193
7,left,3.425,4.83503,7.41822
7,left,3.45,4.64473,7.47414
7,left,3.475,4.6212,7.56732
7,left,3.5,4.82925,7.59165
7,left,3.525,4.42698,7.74651
7,left,3.55,4.52682,7.96028
7,left,3.575,4.86986,7.88255
7,left,3.6,5.05997,7.90854
7,left,3.625,4.99588,8.04491
7,left,3.65,5.56157,7.965
7,left,3.675,5.67453,7.76996
7,left,3.7,6.31261,7.82703
7,left,3.725,5.85565,7.81927
7,left,3.75,5.97998,7.94085
7,left,3.775,5.40711,7.56236
7,left,3.8,5.39069,7.55095
7,left,3.825,5.13374,7.53165
7,left,3.85,4.92334,7.30482
7,left,3.875,4.95768,7.39334
7,left,3.9,5.26177,7.04197
7,left,3.925,4.9723,7.17097
7,left,3.95,4.75107,7.14807
7,left,3.975,4.72986,7.2783
7,left,4.0,5.2625,7.28232
7,left,4.025,4.92065,7.22252
7,left,4.05,4.54141,7.17635
7,left,4.075,4.65888,7.38804
7,left,4.1,4.70618,7.42118
7,left,4.125,4.5298,7.50492
7,left,4.15,4.55539,7.53876
7,left,4.175,4.51933,7.65038
7,left,4.2,4.61918,7.95912
7,left,4.225,4.60171,7.90854
7,left,4.25,4.17545,7.93998
7,left,4.275,4.79617,7.91893
7,left,4.3,4.56532,8.09064
7,left,4.325,5.18568,7.981
7,left,4.35,5.28126,7.96802
7,left,4.375,5.48447,7.89643
7,left,4.4,5.58095,7.77329
7,left,4.425,5.75893,7.74451
7,left,4.45,6.18109,7.73853
7,left,4.475,5.12542,7.73078
7,left,4.5,5.35061,7.75649
7,left,4.525,4.96887,7.4484
7,left,4.55,4.77296,7.33599
7,left,4.575,4.88981,7.39272
7,left,4.6,5.18326,7.28475
7,left,4.625,4.6808,7.20268
7,left,4.65,4.66469,7.24579
7,left,4.675,4.93145,7.12343
7,left,4.7,5.01292,7.07642
7,left,4.725,4.65495,7.32956
7,left,4.75,4.07049,7.30574
7,left,4.775,4.62875,7.32104
7,left,4.8,4.43185,7.43334
7,left,4.825,4.54002,7.70238
7,left,4.85,4.70864,7.60355
7,left,4.875,4.19243,7.73844
7,left,4.9,4.44337,7.84599
7,left,4.925,4.53469,7.95697
7,left,4.95,4.42119,7.91276
7,left,4.975,4.43013,8.01869
7,left,5.0,4.67723,8.04194
7,left,5.025,5.2879,7.96233
7,left,5.05,5.28912,7.90459
7,left,5.075,5.50871,7.94856
7,left,5.1,6.04679,8.0811
7,left,5.125,5.78565,8.03974
7,left,5.15,5.43229,7.7382
7,left,5.175,5.40634,7.9615
7,left,5.2,5.72182,7.72873
7,left,5.225,5.07188,7.43556
7,left,5.25,4.52819,7.54887
7,left,5.275,4.89302,7.37244
7,left,5.3,4.75742,7.35655
7,left,5.325,4.7516,7.20132
7,left,5.35,4.8254,7.35667
7,left,5.375,4.92321,7.1153
7,left,5.4,4.57132,7.30521
7,left,5.425,4.99104,7.24372
7,left,5.45,4.50955,7.48063
7,left,5.475,4.26504,7.3603
7,left,5.5,4.49751,7.36711
7,left,5.525,4.86576,7.59837
7,left,5.55,4.26273,7.60575
7,left,5.575,4.29561,7.56127
7,left,5.6,4.72279,7.73233
7,left,5.625,4.11752,7.65017
7,left,5.65,4.66549,7.98862
7,left,5.675,4.68352,7.8323
7,left,5.7,4.63069,8.01188
7,left,5.725,4.81878,8.08268
7,left,5.75,4.76657,7.92359
7,left,5.775,5.55154,8.01112
7,left,5.8,5.47078,7.80585
7,left,5.825,5.79643,7.9974
7,left,5.85,5.53886,7.91919
7,left,5.875,5.77975,7.75747
7,left,5.9,4.97705,7.61306
7,left,5.925,4.87902,7.58309
7,left,5.95,5.05538,7.53749
7,left,5.975,4.74255,7.27928
7,left,6.0,4.64437,7.34673
7,left,6.025,4.69454,7.19202
7,left,6.05,4.6099,7.22723
7,left,6.075,4.61961,7.1199
7,left,6.1,4.4322,7.10539
7,left,6.125,4.58864,7.17318
7,left,6.15,4.80237,7.32537
7,left,6.175,4.65659,7.40443
7,left,6.2,4.14797,7.5817
7,left,6.225,4.11944,7.41234
7,left,6.25,5.08427,7.49228
7,left,6.275,4.60805,7.62268
7,left,6.3,4.36877,7.72596
7,left,6.325,4.48631,7.75017
7,left,6.35,4.44299,7.7701
7,left,6.375,4.28738,8.03136
7,left,6.4,4.31009,8.01683
7,left,6.425,4.79741,8.01004
7,left,6.45,4.86455,7.85201
7,left,6.475,5.16083,8.02359
7,left,6.5,5.25767,7.964
7,left,6.525,5.6322,7.89195
7,left,6.55,5.42593,7.8895
7,left,6.575,5.41039,7.77542
7,left,6.6,5.51901,7.68525
7,left,6.625,4.90899,7.63115
7,left,6.65,4.99321,7.38529
7,left,6.675,4.53503,7.39476
7,left,6.7,4.94072,7.45275
7,left,6.725,4.58434,7.06258
7,left,6.75,4.75986,7.32744
7,left,6.775,4.72102,7.33388
7,left,6.8,4.84792,7.25648
